drugName,condition,review,rating,rating_category,review_length,positive_word_count,negative_word_count
Byetta,Type 2 Diabetes,i started taking byetta - months ago it has along with diet metformin and amaryl enabled me to stop all insulins which i was allergic to my blood sugar has dropped from the 180-250 range to 84-120 which i am very happy about i also was informed by my doctor that byetta reduces fat deposits around the liver so for people who have liver disease it is very i'mportant,8,positive,69,0,0
Canagliflozin,Type 2 Diabetes,i ve been on it for a week i have a yeast infection and lost ten pounds already,8,positive,18,0,0
Azilsartan Medoxomil,High Blood Pressure,it is a bit pricey but has been very effective at keeping my blood pressure in check my readings have been very consistent i take the 80 mg and i have not experienced any side effects at all i haven't had any insurance but i get it for 39 with a prescription discount card i will see how the cost is when i get medicare d,10,positive,66,1,0
Dulaglutide,Type 2 Diabetes,i received a sample from my dr to try before filling the script day i took the injection i was fine day two had mild diarrhea day three severe diarrhea can't eat i have literally had crackers a piece of toast in three days vomiting horrible belching abdominal pain still more diarrhea i am fighting to stay hydrated i have upset stomach with metformin so i should have know that this would cause problems i'm convinced that the reason you lose weight with this is because you can't eat at all i won't be taking a dose this week,1,negative,99,0,1
Amlodipine / Olmesartan,High Blood Pressure,excellent medicine for me with no side effects have been on /20 dosage once daily along with 25 mg of hydrochlorothiazide and my blood pressure is the lowest it s been in 40 years my average reading about 118/72 previously had readings of 160-170 / 90-100,10,positive,46,1,0
Effexor,Depression,i ve struggled with depression since i was a teenager and attempted suicide then in college i started having panic attacks a few years later i was put on this new medicine called effexor after getting no relief from paxil nor zoloft and for the first ti'me in my life i felt relatively normal i ve been on effexor - 150 mg/day for 20 years now and it has really helped me to function at a high level i have gone off it several ti'mes - very slowly but each ti'me a few months after being completely off bang - unbelievable depression and i d go back on i'm at peace knowing i ll most likely be on it form the rest of my life helps with depression and anxiety no problems drinking while taking it had three healthy kids while on it,10,positive,143,0,0
Paroxetine,Depression,i used paxil twice for depression and mood swings while on chemo therapy both ti'mes i only used half the min dose mg/day and it did help considerably reduce anxiety and depression associated with being on extended chemotherapy it also controlled anger and road-rage associated with chemo therapy recently i tried paxil a third ti'me in preparation for another round of chemo - and paxil made me feel lousy after a few weeks taking it i stopped and switched to celexa both previous ti'mes when paxil did work i'made the serious mistake of stopping it abruptly i had to go back on it and gradually reduce the dosage by splitting pills over two weeks i d give paxil a rating of 10 had i not had problems with it this ti'me,7,positive,131,0,0
Bydureon,Type 2 Diabetes,started three weeks ago and great results pre blood levels 24 up to 29mmol now after only three weeks range from to 15 only side effect is slight naeusea 12 hours after injecting but nothing you can not put up with,10,positive,41,1,0
Escitalopram,Depression,i was on lexapro for over 10 yrs loved it made me feel normal i finally knew what people we're smiling about on a spring morning long story short had to say goodbye to an old friend lexapro worked great but stopped working after 10 yrs looking for a new friend just met citalopram start taking tomorrow 40 mg could be my new best friend,10,positive,65,2,0
Amlodipine,High Blood Pressure,i have been taking amlodipine for about years now i also have ms so some of the side effects i have been having i put down to ms i have been under the hospital for really bad tongue and mouth ulcers for the last years and also under the hospital for a badly bloated stomach i look like i am or months pregnant both side effects all tests have come back ok my balance is terrible and recently had two bad falls in a week i have constant ringing in my ears cramp in my feet at night feel tired and have to have a sleep most afternoons swollen feet and ankles researching the side effects of amlodipine has made me realise all these symptoms are probably due to this awful drug will be seeing doc next week to get it changed,5,neutral,142,0,3
Exenatide,Type 2 Diabetes,expect high numbers for awhile as i understand the medicine usually takes two to six weeks to fully become active in your body i have been on it under a week and can see my numbers slowly dropping again i am nearing 200 and usually run 120-165 did see some high 200 s but this may be normal i was told just check with your doctor if you are concerned once i get used to the weekly injections and after leveling out i am sure i will like this over daily injections,5,neutral,92,0,0
Celexa,Depression,i tried lexapro prior to celexa and it really revved up my anxiety i was afraid celexa would do the same since it is almost the same medication but celexa seemed to calm me down a bit i believe that was because of the inactive part of it it is only the first day but i feel subdued my main problem was restlessness so i needed an antidepressant that would settle me down more so than perk me up settling down would essentially perk me up if that makes sense so far so good,10,positive,94,1,0
Sertraline,Depression,i am 24 years old and have a 14 week old son i have fought with depression most of my life due to childhood and what not after having my son everything came crashing down i was on the brink of a divorce and suicidal so i ask my dr he put me on 50 mg of zoloft and i'm now on day side effects for me are headache tired dizzy nausea but i'm sticking to it hoping those will go away my mood is so much better,7,positive,88,0,0
Dulaglutide,Type 2 Diabetes,i started trulicity this week with trasiba- took it on sunday and it s now early hours of the following saturday morning i was on lavi'meer- 60 units in morning and same again in the evening plus novo rapid before meals- anything from 10-20 units and my blood sugar was always fluctuating but generally above 10 blood sugar is now at all day every day so much better- long may it continue off lavi'meer completely and hardly needing novo rapid have lost lb in days - again long may that continue appetite is well controlled but went out for a meal yesterday lunchti'me and really suffered which i'm assuming is the side effects of trulicity- severe toilet issues abdominal pain and vomiting i hope this gets better- i'm going to persevere,6,neutral,131,0,0
Wellbutrin,Depression,this drug was not for me its very sti'mulating it made me aggresive angry and irritable it had several unpleasant side effect like headache heavy head aggitation and fatigue strange shock sensations in the brain loss of appetite unwanted weight loss insomnia broken sleep nightmares trembling and dehydration and with all that it never lifted my mood at all it made me completely dysphoric i cried daily screamed at my husband and kids and hated myself and my body so much i had thoughts of self-harm in the past i have taken ssris and never experienced anything as negative as this although the sexual side effects on others we're atrocious that is one thing wellbutrin didn't cause sexual dysfunction i am a 31 year old female,2,negative,126,0,0
Lisinopril,High Blood Pressure,i have been taking lisinopril for years with no change in my bp in fact it has slowly risen over years i bring this up with my doctor but she says that is due to white coat effect my bp now reads between 170/90 - 200/110 at the doctor s office at work and at home i ve been going to the gym now for years including using the stair master - ti'mes per week should i fire my doctor ask for another treatment is this normal,5,neutral,87,0,0
Lisinopril,High Blood Pressure,i have been on lisinopril for / years with no problems or side effects it s a wonderful drug,10,positive,19,1,0
Effexor,Depression,i just starting taking it about a month ago i have all of the common side effects my only concerning side effect is decreased urination and anorgasma i am a female has any one else experienced this,7,positive,37,0,0
Bimatoprost,High Blood Pressure,good at controlling pressure but causes burning and dryness in eye eased somewhat by use of artificial tears,7,positive,18,1,0
Remeron,Depression,i'm taking it for weeks now maybe makes me feel better i'm not sure if it s from remeron or acupuncture therapy and homeopathic drugs that i'm on or a combination of both the only side effect that bothers me is that i can't easily get out of the bed in the morning i'm waking up but i do not want to get out of bed very strange thing,8,positive,69,0,0
Invokana,Type 2 Diabetes,i loved invokanamet my a1c went from to and my blood sugars never went over 120 fasting or after meals but the the yeast infections made me go insane they lasted about - weeks and i got one every month i wanted to die it was so unbearable i also woke up feeling like i was stranded in the desert for days every morning but that wasn't too bad dr switched to januvia over weeks ago and my blood sugars went from 120 to 350 going back to the doctor on thursday to try something else if i could take hold of the yi i d never get off invokanamet,5,neutral,110,0,1
Wellbutrin,Depression,i am a 57 year old breast cancer survivor who has been in excellent shape tri'm and happily married after menopause i developed insomnia weight gain and depression can no longer take estrogen due to breast cancer which made me feel tired all the ti'me thyroid medicine helped but not enough--no energy and lost interest in doing things my doctor insisted i try ssris such as lexapro and zoloft but had bad side effects i tried many supplements--not much help i tried bupropion hcl sr 150 mg it worked right away i take early morning and have energy all day i did not have side effects lost pounds and insomnia if taken after 10 am changed my life been on it months,10,positive,122,1,1
Amlodipine,High Blood Pressure,i was prescribed amlodipine for high blood pressure it brought it down to normal however the side effects we're terrible frequent urination constipation followed 10 minutes later by uncontrollable diarrhea blurry vision cough fatigue and sleepiness when i would go out i would not take the medicine i found out that amlodipine was causing my problems when i took an airplane flight i did not take it because i did not want to go to the bathroom when we we're flying i didn't take it for days and almost all my symptoms disappeared i took it again and all the problems came back so i stopped taking it o was put on clonidine and that did not lower my bp but gave me a cough and sleepiness,1,negative,127,0,1
Amlodipine,High Blood Pressure,i have been taking this medication in the 10 mg form for about a month and a half i was having severe side effects from using benicar over the past years and asked my doctor to place me on another medication after about three weeks i noticed redness dry and dark circles under my eyes had feelings of depression hallucinations insomnia irritability and a racing heart beat at ti'mes my fianc eacute told me that on one occasion while sleeping on my back i stopped breathing for a few seconds i have vivid dreams and wake up with brief sleep paralysis i also have been itching a small dry patch of skin on my back i'm 37 and work out - ti'mes per week my bp is usually around 120-30 /90 i'm going to have my doctor switch me to another med,6,neutral,142,0,0
Dulaglutide,Type 2 Diabetes,took the first dose of trulicity friday 12/09 /2016 saturday was fine blood sugar was ok taking with 75 units of lantus in am and pm sugars are much better 97 this morning side effects are real for me though but they are side effects i have been getting occasionally for the past year before i started on trulicity the major issue for me is stomach cramps gas both ends sulfur burbs are really really bad tons of gas i vomited once - and felt much better after doing so since i was experiencing these side effects randomly over the past year i wonder if it s the lantus - with trulicity magnifying it pure speculation at this point dr for another dose tomorrow i will take it and see what the next week brings,6,neutral,135,0,1
Venlafaxine,Depression,i ve been on effexor xr 75 mg once a day since december 1999 i originally started taking it for depression it has worked superbly for me it removed the frequent crying spells and feelings of worthlessness disinterest etc the only side effects i had we're yawning at first and vivid dreams which can still occur during the fall around september/october i find i double my dose to 150 mg once a day if i'miss my dose i get weird vertigo-like symptoms i can heartily recommend this medication to those with milder forms of depression with some anxiety i don't care if i have to take it for the rest of my life i'm a normal human being now,10,positive,119,0,0
Irbesartan,High Blood Pressure,the best medicine on the market for high blood pressure,10,positive,10,1,0
Clonidine,High Blood Pressure,works on blood pressure top number rating but i gained water weight and swelling may be allergic,3,negative,17,1,0
Amlodipine,High Blood Pressure,so far on 10 mg norvasc and 80 mg micardis has proven to be an effective combination for my hypertension previsouly my readings we're around 160/90 and now it is around 130/75 i am 39 years old obese person 100 kg 5ft inches in height i have been having hihg blood pressure for about a few years now and have tried quite a few types of medicine until these two which has been ok so far,8,positive,76,1,0
Victoza,Type 2 Diabetes,i ve been using victoza steadily since october 2016 i ve had no side effects and along with diet my a1c has dropped from 10 to i ve lost almost 30 pounds as well my only complaint is that there is waaayyyyyyyy too much left in the pen when it s reached it s last dose i'm on mg this is an expensive med even with my discount card and my insurance there needs to be away to get almost all of the med out too much is going to waste i take lantus as well and because of the unit measurement of the drug i'm able to use an insulin syringe to get all of my medications that's expensive as well i hope this issue can be solved eventually it hurts my heart and pocket to see that medication wasted thanks,9,positive,142,0,1
Pristiq,Depression,i felt much better on this medication but found it had unfortunate side effect after ruling out the other medicines i was on for other conditions i found out it was the pristiq that caused major photo-sensitivity i basically had to stay out of the sun all last summer i developed blotches and nausea after just a few minutes in the sun being depressed and not being able to go outside doesn't work after weaning off it the symptoms subsided lively to be outside again but now must try a different medicine,6,neutral,92,0,0
Victoza,Type 2 Diabetes,sooo started like everyone else on after days i spent days in bed on the highest dosaging of gravol never been so nauseated in my life then day started feeling better definitely loss of appetite and only able to eat about / per meal as i did this is my 4th week and still have some nausea on occasion and occasionally have diarrhea so far i ve lost lbs but haven't been dieting or exercising either my morning sugars we're from 12-16 now they're -12 here's to 60 more lbs,7,positive,90,0,0
Paxil,Depression,even through this medicine helps you to get over with some issues that you struggle in your everyday life it doesn't really help you at all in terms of your depressive thoughts and depression itself,8,positive,35,0,0
Metoprolol,High Blood Pressure,was on 100 mg for yrs 10 mg lisinopril and my bp was 110/70 so it worked in lowering it from 150 something however i had soul-crushing fatigue and a foggy brain and couldn't get thru the day it seriously affected my life i had trouble regulating my body temperature and was pretty miserable my heart beat out of my chest when i laid on my left side i thought these side effects we're the result of an acute illness that ended w/ me having hbp but it turns out they we're from metoprolol my doc switched me to bystolic mg and i felt better within a couple days metoprolol worked to lower my bp but i didn't like the side effects,5,neutral,122,0,0
Welchol,Type 2 Diabetes,did help lower blood sugar but caused constipation i never built up to taking the full dose,3,negative,17,0,0
Escitalopram,Depression,i have to say that lexapro has been a god send for me i have been taking it for about years now and life is as it should be there aren't the crazy ups and downs everything seems to be more even keeled but you still have and feel emotions although the first month or so i felt a little wired detached or something but better once you get past that it s like you finally feel like yourself and so relieved i especially have noticed a difference around holidays or birthdays i used to get so depressed around those ti'mes not anymore i also have noticed a big difference with anxieties i used to sweat and feel lightheaded if people whom i didn't know talked to me and i didn't have someone who i was comfortable with around not anymore,10,positive,141,0,0
Amlodipine / Olmesartan,High Blood Pressure,i take this medicine for with elevated blood pressure if you have swelling or itching or elevated liver tests quit taking it also not recommended for heart failure patients but if like me you have uncomplicated high blood pressure it is fabulous it is covered by all major insurance plans i gave it a 10 even though i get some i'mpotence with it but it is excellent in keeping my pressure down within 30 minutes after taking it my blood pressure is 160/106 so i am on the lower dose of /20 good luck on this medicine,10,positive,97,2,0
Lisinopril,High Blood Pressure,started taking lisinopril after 10 years of valsartan for migraine prevention and high blood pressure 10 mg once at night before bed works well for bp side effects a slightly higher tendency to cough/tickling in the throat vivid dreams - no doubt about it - much more vivid and memorable dreams migraines - i have been a migraine sufferer for much of my life i didn't know that lisinopril was used for migraine prevention until after being on the it for well over a month and commenting to my wife that my migraines had suddenly stopped that feature alone aside from blood pressure reduction would be worth taking this medicine,9,positive,110,1,0
Dulaglutide,Type 2 Diabetes,the pa in my endo office thought i would benefit from this even though i'm type but showing signs of insulin resistance taking this injection was one of the biggest mistakes of my life i ve experienced extreme nausea severe headaches heartburn from mild to severe i ve vomited one ti'me which made me think back to when i had food poisoning from eating crab which was an awful experience it s now days after taking the first injection and the above symptoms have lessened no real appetite and when i do eat my stomach is queasy i will not be continuing with this medication,1,negative,105,0,1
Trulicity,Type 2 Diabetes,because of all of the bad reviews i was scared to death in two weeks i have lost almost 10 pounds i have been very careful not to eat greasy foods but have found that if i do eat something i feel badly for only a bit my sugar count daily was never under 180 always between 230 and 300 i was disgusted even to take it no matter if i ate salads or a cheeseburger it was high i woke up this morning and my count was 120 i feel good but i am a little sleepy taking the shot is so easy last ti'me i had to check and make sure there was a puncture mark because i didn't feel the needle i am so far on the lowest dosage but this saturday i take the higher dose very happy so far i ll let you know with the higher dose how things go,10,positive,156,1,1
Celexa,Depression,citalopram works great for me i ve been on and off of it for about years when i was on it several years ago it was like night and day i have major depression and general anxiety when going back on it most recently months ago i started at 20 mg for the first month the first dose helped my anxiety i'mmensely within a few weeks my depression lifted some i'm now on 40 mg again and it is definitely helping but i feel like in the past it worked better for the depression so today i ve started mg abilify in addition hoping it will help some more,9,positive,109,2,0
Cymbalta,Depression,cymbalta after being treated with lexapro most recently and four other antidepressants and enhancers has finally relieved me of depression and suicidal thoughts after seven years of being treated and hospitalized at one point with all my heart i can say this little capsule has definitely saved and i'mproved my life 100 it s nothing short of a miracle to me,10,positive,61,0,0
Lisinopril,High Blood Pressure,started on mg one year ago for bp 160/90 had the dry cough not much lower bp went on mg after a few months bp was all over the place high low everywhere in between after about 10 months on it i realized that it must the reason i feel like crap no energy muscle aches dizziness weight gain of 10 lbs even with working out and eating healthy i feel like i ve aged 20 years in the past 12 months every joint in my body aches even the tips of my fingers and toes cut back to mg and feel a little better looking for natural alternatives to this stuff,5,neutral,112,0,0
Remeron,Depression,i started to take remeron months ago i ve been taking cymbalta for years and now with remeron i feel fantastic i'mean i ve gained weight i used to be really thin none of my clothes fit me now but i guess to me it is a little price to pay for feeling like i do now i ve been dealing with severe depression for over 10 years cymbalta did good to me and now that i'm taking both i feel like i can'take over the world,10,positive,87,2,0
Metformin,Type 2 Diabetes,took metformin when i was first diagnosed back in 2011 it worked fine at first since 2012 i ve noticed increased hair breakage and loss finally this year i stopped taking it like i said it was great in the beginning but in the end i'm dealing with bald patches and trying to get my hair to grow back,6,neutral,59,1,0
Bystolic,High Blood Pressure,34 y/o female on hbp meds since severe bacterial infection wiped out / of kidney function years ago had been on 100 mg/day of metoprolol and it caused mind-numbing fatigue and fogginess and frankly i realize now i was over-medicated doc switched me to mg/day bystolic and i felt like a new woman overnight no fatigue and only noticeable side effect like someone else mentioned was that it knocked back my libido some which wasn't a terrible thing and isn't affecting me that much i can get through a work day without taking a nap at lunch and actually have a life after hours now i'm glad i took a chance on this med,9,positive,114,0,1
Insulin Lispro,Type 2 Diabetes,my insurance company aetna switched from the novalog flex pen to the humalog kwikpen and i ve had nothing but problems ever since the novalog pen worked very well and i never had any issues with it since switching to the humalog pen i ve had constant problems getting it to work properly the part that gets pushed down often gets stuck and it becomes i'mpossible to administer the insulin that i need to manage my type diabetes i don't understand why the insurance companies have to change from a perfectly good product to one that is substandard i'm contacting aetna to see if there is any way to switch back to the novalog flexpen,2,negative,115,1,0
Glimepiride,Type 2 Diabetes,i was on lantus solostar and metformin twice daily max dosage sugar counts we're still 300 and 200 i was so frustrated because the insulin and supplies are extremely expensive with my hsa plan basically my problem did not i'mprove and i was broke i ran out of insulin and did not have the money to refill my dr s apt was three weeks later i explained my low funds situation and promised to fill the rx as soon as i received my next pay check she said let's try a cheaper option for you i said woo hoo let's she prescribed gli'meperide i took a half pill for days and no change i took the entire pill days better but not much i take two pills daily now and i see i'mprovement woo hoo,9,positive,135,0,0
Nebivolol,High Blood Pressure,i'm a 54 years old non-smoker /145 lbs healthy all of my life developed labile hypertension years ago dr first prescribed 25 mg metoprolol in 2010 dose increased to 50 mg in /2014 bp was controlled on metoprolol but still not always ideal dr felt metoprolol was the best med since it has been around for decades with a proven track record new dr this past april gave me some samples of mg bystolic i have been taking it for about weeks and i feel so much better no fatigue no depressed feeling better exercise tolerance-highly recommend bp great give yourself - weeks to adjust to new med drawback it is more expensive than metoprolol but it s worth it,10,positive,120,2,0
Lisinopril,High Blood Pressure,lisinopril has worked great for me my blood pressure was running 140/90 now that i take lisinopril it s 118/74 i would recommend it to anyone who wants a safe and effective blood pressure medication,10,positive,35,2,0
Valsartan,High Blood Pressure,i found that there are too many side effects with this medicine the worst was numbing of my face also i had nausea and vomiting which caused dehydration i only took it for weeks,1,negative,34,0,1
Duloxetine,Depression,been very helpful,10,positive,3,1,0
Lisinopril,High Blood Pressure,after reading most of the other reviews i wonder if i am on proper med i have been taking since 12/24 /16 within days my b/p was very close to normal i do have slight headache mild confusion and some dizziness however headaches we're worse before taking this drug and also suffered from other side effects prior to taking it i feel the benefits outweigh the adverse effects thank you,8,positive,70,0,0
Effexor XR,Depression,i have been taking effexor since it first came out it is the only drug that has helped me life has been good,10,positive,23,1,0
Sertraline,Depression,after changing jobs i was feeling depressed and was having anxiety attacks although zoloft worked and the first day or so we're fine i experienced intense prolonged anxiety in the remaining days of the first week there we're a couple of days there when it was relentless and extremely difficult to deal with i'm on day now and it seems to have passed i get the odd pang but it goes away reasonably quickly i feel calmer and more relaxed much less likely to react to little things i do feel like my sex drive has dropped and it is harder to orgasm i have a slight dizzy feeling that's manageable i hope it goes away i also commonly have a dry mouth lost my appetite haven't felt like exercising only week in,8,positive,133,0,0
Victoza,Type 2 Diabetes,started taking victoza days ago i have had migraines and a little bit of nausea i am taking mg i have not lost any weight from this medicine yet my doctor wanted me to try victoza because even with low carb diet and 1500 mg of metformin and 100 mg of januvia my blood sugar was still high i tried lantus insulin for 10 days and gained lbs in the 10 days after starting it so i quit taking it i have lost 16 lbs in the last year and my blood sugars have gone up so i do not want to take insulin and gain the weight i worked so hard to lose back,8,positive,115,0,0
Citalopram,Depression,surprisingly within the first 48 hours of taking this medication i ve finally felt myself again i'm 18 years old and suffer from depression from past trauma stress and i also have horrible anxiety i used to be unable to get out of bed and would cry at least a couple hours a day now i laugh at what would normally make me lash out in anger and cause myself to cry i feel happy and i actually feel like i have a reason for living this is a miracle,10,positive,90,0,1
Duloxetine,Depression,was on 120 mg for years after trying most of the antidepressants on the market it worked the longest and the best on my treatment resistant depression trd out of all the other ssri s i ve been on over the last 10 years unfortunately its effectiveness began to drop out and my depression came back so i had to switch to something else if you have been taking this medication for an extended period of ti'me and need to stop taking it please wean slowly and do so only with the help of your doctor many people including myself suffered for weeks from terrible withdrawal - symptoms included vomiting dizziness head spins extreme fatigue and a worsening of depression symptoms,7,positive,121,1,1
Vortioxetine,Depression,experiencing a little nausea it seems since i started this medication week ago i can no longer stomach coffee my dr is weaning me off zoloft zoloft zapped my energy after years dreams are vivid but sleep is good i am experiencing nocturnal erections again and my libido has increased,7,positive,50,1,0
Hydrochlorothiazide,High Blood Pressure,i ve been taking 12 mg for about six months now and can honestly say it lowe'red my bp unfortunately it makes me sweat horribly i was going thru tshirts a day i took my self off it last friday so i could enjoy my vacation this week and will consult my pcm when i get home,4,neutral,57,0,0
Nebivolol,High Blood Pressure,i was on metoprolol 100 for about year it caused anxiety heart palpitations dizziness tiredness a general ill/ bad feeling my doctor finally offered new medicines and the bystolic 10 mg is the best thing that could have happened for me i was nervous at first because of my experience with other beta blockers honestly apart from taking it every morning i forget i have a condition no side effects when i was researching bystolic i found bad reviews but after using it for months now i had to leave positive remarks what a great medicine,10,positive,96,2,1
Losartan,High Blood Pressure,i ve been on losartan for years i haven't had an issue with it until the past - months i ve been experiencing dizziness headaches generally nausea and malaise and a significan't amount of hair loss i ve been checking my blood pressure multiple ti'mes daily for the past week and all bp reading have been higher than before i was placed on bp meds when my diastolic is above 100mmhg is when i become symptomatic - dizziness nausea headache heart pounding etc i have been thinking these symptoms could be thyroid related however now after reading other s posts and i'm wondering if it s not the losartan the high bp on meds has been quiet concerning the hair loss has been depressing but manageable contacting dr on monday,6,neutral,130,0,0
Sertraline,Depression,been taking 50 mg of sertraline a day for about months now and can honestly say i feel like a new person i feel more able to be myself and problems don't get to me as much as they did before i ve experienced ongoing dreams at night each dream picks up from where the last left off but that's probably the only odd thing i ve experienced and it s nice to have dreams again anyway gives you a chance to think about what your subconscious mind is telling you,9,positive,91,0,0
Glipizide,Type 2 Diabetes,blood sugar was stuck at 150 to 160 with no change for a while a1c edging up to critical level within five days was within 110 and seven days under 100 side effects we're no worse than metformin alone,6,neutral,39,0,0
Vortioxetine,Depression,this caused night terrors the weirdest dreams of my life absolutely horrific panic upon waking up constipation worse than an opiate aggressiveness and anger uncontrollable shaking restless leg syndrome headaches nausea terrible gas and bloating it s basically a research chemical approved by the fda it was only discovered in 2011 yes the first day i was on it i had a sudden uplift in mood but other than that this stuff is poison i'm convinced of that i ve been on many different antidepressants in my life i did not combine brintillex/trintillex with anything i had not been on an antidepressant for months before starting it do not take vortioxetine it is not safe,1,negative,115,0,1
Venlafaxine,Depression,hope you are all feeling a least a little bit better having used this medication i suffer from depression anxiety and severe neck and lower back pain i have been on effexor-xr for almost a year now in my case it has been a very good choice of medication having tried many others it has reduced my depression and anxiety considerably in addition to this i had over ti'me developed a social phobia i was always falling asleep and felt like i was turning into a junkie due to the the oxycontin medicines i was on for pain effexor-xr has eased this phobia to a comfortable level i am now able to go out and feel comfortable around others,8,positive,119,1,0
Liraglutide,Type 2 Diabetes,i started this medication one week ago i was apprehensive to start but i did i 41 year old female with type ii diabetes i was diagnosed years ago i have always had fairly good control but my fasting levels are always difficult to manage the first night i was very nauseous i could not even smell food and i ate sprite and apple sauce for dinner the next day i noticed a decrease in appetite but no nausea i did wake up with headaches for the first days my numbers have greatly i'mproved even my fasting numbers which we're my toughest to control are now under 105 this was never possible before i have lost - pounds so far i do not feel hungryand i fill up faster i do not have the cravings that i had and can'turn away dessert,10,positive,142,1,0
Invokana,Type 2 Diabetes,after taking metformin for yrs i suddenly developed chronic diarrhea i was put on invokana as the next medicine to try and absolutely loved it weight loss and lower blood sugars unfortunately i also developed chronic diarrhea with this medicine also i am now on victoza and get headaches stomach pain racing heart high blood pressure i would definitely stayed on invokana if i could,8,positive,65,0,0
Citalopram,Depression,saved my life,8,positive,3,0,0
Cozaar,High Blood Pressure,my md put me on cozaar for my hypertension and rapid pulse i also take verapamil i have a condition called marfan s syndrome and doctor hopes this medicine will help prevent any further dilation of my aorta i had to go off the hydrochlorothiazide and now have a lot of edema in my legs to above my knees so started on lasix today also but it s worth using in order to protect my blood vessels,9,positive,77,0,0
Trulicity,Type 2 Diabetes,the day after my first injection i was so exhausted that i slept the entire day two days after injection i vomited all day i'm currently on day with extreme nausea and diarrhea i will not do this again this is horrible,1,negative,42,0,1
Canagliflozin,Type 2 Diabetes,i love this medicine been on it for months no side effects totally off of insulin and lost 42 lbs with a little change of food intake wouldn't change it for anything been diabetic for over 15 yrs and nothing has worked for like it is now,10,positive,47,1,0
Norvasc,High Blood Pressure,i recently went up to 10 mg once a day of norvasc still does not help bp i have other medical conditions so i am not sure what'side effects are from what conditions and other meds what i do know is now i have crazy swelling in my hands legs and feet it got so bad in my feet i could barely walk anymore even though it s not listed as a side effect i it feels like my whole body is swollen i am done with norvasc forever,1,negative,89,0,1
Invokana,Type 2 Diabetes,invokana 100 mg daily in addition to metformin took my blood sugar levels way down never over 150s range lost weight without trying main side effect was constant urination about every hour great med other than that,10,positive,37,1,0
Candesartan,High Blood Pressure,side effects for me are headaches muscle pain insomnia,1,negative,9,0,0
Victoza,Type 2 Diabetes,i ve been on it for months i started with the smallest dose and went up to the highest at the lower dose i started seeing my fasting numbers go down significan'tly at the middle dose they leveled at the higher dose i was sick to my stomach with anything i ate i was a zombie for a few hours the first two months my a1c went down significan'tly the interesting thing about the med is that i never got the diarrhea instead it has given me constipation i haven't lost any weight i'm on the middle dose now another interesting thing about the med is that at the middle and higher dose i am hungry all the ti'me i feel like i'm eating more than before my fasting numbers are back up i don't think it s working for me,4,neutral,141,0,1
Tresiba,Type 2 Diabetes,went straight to emergency room everything violently left my body within seconds of injection,1,negative,14,0,0
Hydrochlorothiazide / Telmisartan,High Blood Pressure,i have been on micardis for over year now and i can honestly say that my blood pressure is regulated i have loved the convenience of just taking one pill every 24 hrs and have never had any side effects at all,10,positive,42,0,0
Zoloft,Depression,after six months of taking it it didn't do a thing,1,negative,11,0,0
Duloxetine,Depression,my mood i'mproved the first day i took it life became more manageable big problems became insignifican't it worked great for me,10,positive,22,1,0
Exenatide,Type 2 Diabetes,after becoming allergic to metformin for my type diabetes i began taking the bydureon mg shot once weekly i ve been on it for 10 months now must say it has changed my life my a1c is now claps my side effects have been knots at the injection site and sulfur burps ack but overall i'm thrilled with bydureon,9,positive,59,0,0
Liraglutide,Type 2 Diabetes,this does have side effects that do go away i have lost weight 40 lbs it took my a1c from to in months,10,positive,23,0,0
Pioglitazone,Type 2 Diabetes,actos has worked well for me for 10 years and now comes fda with another cancer scare anything can induce cancer and the scientific data on actos causing cancer does not have that much credibility with me,10,positive,37,0,0
Glimepiride,Type 2 Diabetes,been on insulin almost years and metformin stopping insulin and taking mg gli'mepiride 2x daily with breakfast and dinner doctor did because a1c was too good only reaction after days is having sweats constantly but sugar is not low i cannot see this on any reactions i am having mild insomnia too,10,positive,52,1,0
Azor,High Blood Pressure,i went through several bp meds some made me sleep all day and others just did not work i have two young boys and i knew i needed something that really worked after a year or so of the wrong medicines my doctor put me on azor like everyone here my i'mprovement was so sudden and so good i was i'mmediately back on the top of my game in work and home life like i said i have two boys - under i cannot afford to make an early exit from this world azor is helping massively now i need to do my part and lose 50 pounds good luck to all ask your doctor about this one,10,positive,118,1,0
Desvenlafaxine,Depression,i have been on pristiq 50 mg for about four months to treat depression i feel better and have more energy but some side-effects i ve encountered concern me when i'missed a dose it sounded like fireworks we're going off in my head i could hear zaps and felt dizzy and nauseated i didn't connect it to the medication though so i stayed in bed the next day unmedicated and the symptoms got worse i was able to see the physician s assistant who prescribed phenergan and valium i'm now a little worried about going off pristiq i never felt like this on paxil or effexor,8,positive,106,0,0
Cozaar,High Blood Pressure,i have taken 50 mg cozaar daily since it was released i have had no problems at all my bp maintains at about 98/66 with a range of 86-114 / 56-68 i am 71 years old and had a massive heart attack 21 years ago,10,positive,45,0,0
Escitalopram,Depression,took 10 mg last night for the first ti'me felt drowsy after an hour thought this was a good thing because i have trouble sleeping but when i went to bed and started my usual worries my heart started pounding in my throat and i felt like i couldn't breath deep enough it was a struggle to sleep all night and woke up from weird dreams at 3am and was wide awake it is now almost 11 and i feel like i am trembling internally i will not be continuing this medication i wonder if it is because it is a generic i have heard patients have more issue with generics,1,negative,111,1,0
